Condition,Item,ItemNum,List,Order,RT,Response,Run,SubjID,TrialNumber,TrialOnset,Unnamed: 11,Unnamed: 12
SCOMP,A LITTLE GIRL IS BLOWING BUBBLES,20,2,3,0,0,3,FED_20200213b_3T2,44,249,,
SCOMP,A MAN IS LOOKING THROUGH A MICROSCOPE,58,2,3,0,0,3,FED_20200213b_3T2,45,252,,
SCOMP,THREE GIRLS ARE PLAYING JUMP ROPE,55,2,3,0,0,3,FED_20200213b_3T2,46,255,,
WPROD,snow_04s-cyprus-4026880_960_720-strawberry_04n.jpg,81,2,3,0,unintelligible,3,FED_20200213b_3T2,47,260,,
WPROD,boot_13s-checkers_04s-telescope_03n.jpg,85,2,3,0,unintelligible,3,FED_20200213b_3T2,48,267,,
WPROD,couch_18n-fish_09s.jpg,109,2,3,0,unintelligible,3,FED_20200213b_3T2,49,274,,
WPROD,book_08s-wood_05s-ball_05s-saxophone_09s.jpg,94,2,3,0,unintelligible,3,FED_20200213b_3T2,50,281,,
FIX,+,0,2,3,0,0,3,FED_20200213b_3T2,51,288,,
FIX,+,0,1,7,0,0,6,FED_20200205c_3T2,1,0,,
NPROD,STRUTCH    SPRETE    SPREACE    SLEFF,59,1,7,0,STRUTCH SPRETE SPREACE SLEFF,6,FED_20200205c_3T2,2,14,,
NPROD,PLOGUE    SCROOT    KNARP    SWEUTH,52,1,7,0,PLOGUE SCROOT KNARP SWEUTH,6,FED_20200205c_3T2,3,21,,
NPROD,SPLUNCH    SPLEAT    THERGE    DRELT,44,1,7,0,SPLUNCH SPLEAT THREGE DRELT,6,FED_20200205c_3T2,4,28,,
NPROD,SHRUKE    STRESK    SNEGG    WRULT,3,1,7,0,SHRUKE STRESK SNEGG WRULT,6,FED_20200205c_3T2,5,35,,
WCOMP,FLUTE     PAINTBRUSH     CHICKEN,69,1,7,0,0,6,FED_20200205c_3T2,6,44,,
WCOMP,TOY TRAIN     ACCORDION     CHICKEN,73,1,7,0,0,6,FED_20200205c_3T2,7,47,,
WCOMP,SCISSORS     CASTLE     BENCH,117,1,7,0,0,6,FED_20200205c_3T2,8,50,,
WCOMP,SAXOPHONE     CAMERA     BOWL,92,1,7,0,0,6,FED_20200205c_3T2,9,53,,
SCOMP,A WOMAN IS ROLLER SKATING,111,1,7,0,0,6,FED_20200205c_3T2,10,58,,
SCOMP,A GIRL IS PLAYING THE VIOLIN,112,1,7,0,0,6,FED_20200205c_3T2,11,61,,
SCOMP,A WOMAN IS JOGGING,115,1,7,0,0,6,FED_20200205c_3T2,12,64,,
SCOMP,A WOMAN IS HOLDING A STOP SIGN,84,1,7,0,0,6,FED_20200205c_3T2,13,67,,
WPROD,hole_09s-deer_06s-swimming_pool_18s.jpg,9,1,7,0,HOLE KANGAROO SWIMMING POOL,6,FED_20200205c_3T2,14,72,,
WPROD,hand_04s-rock_09s-treadmill_01b-broom_04s.jpg,15,1,7,0,HAND ROCKS TREADMILL BROOM,6,FED_20200205c_3T2,15,79,,
WPROD,rollerblade_07s-shovel_09s-cyprus-4026880_960_720-bottle_06s.jpg,56,1,7,0,ROLLER SKATES SHOVEL CLIFF BOTTLE,6,FED_20200205c_3T2,16,86,,
WPROD,horse_15s-telescope_03n-shopping_cart_07s.jpg,32,1,7,0,GHORSE TELESCOPE SHOPPING CART,6,FED_20200205c_3T2,17,93,,
EVSEM,35268263.jpg,60,1,7,0,1,6,FED_20200205c_3T2,18,102,,
EVSEM,4789495327.jpg,31,1,7,0,2,6,FED_20200205c_3T2,19,105,,
EVSEM,4121133646.jpg,45,1,7,0,2,6,FED_20200205c_3T2,20,108,,
EVSEM,4772785237.jpg,25,1,7,0,2,6,FED_20200205c_3T2,21,111,,
SPROD,41999070.jpg,46,1,7,0,DOGS ARE PLAYING IN WATER,6,FED_20200205c_3T2,22,116,,
SPROD,6681702227.jpg,33,1,7,0,A WOMAN IS GIVING SOMEONE A HAIRCUT,6,FED_20200205c_3T2,23,123,,
SPROD,5220880759.jpg,16,1,7,0,A MAN IS TAKING A SHOWER,6,FED_20200205c_3T2,24,130,,
SPROD,6354735653.jpg,62,1,7,0,A MAN IS ROCK CLIMBING,6,FED_20200205c_3T2,25,137,,
FIX,+,0,1,7,0,0,6,FED_20200205c_3T2,26,144,,
SPROD,6915574150.jpg,6,1,7,0,A BABY IS HOLDING A TOOTHBRUSH,6,FED_20200205c_3T2,27,158,,
SPROD,4855357158.jpg,23,1,7,0,A MAN IS HOLDING A CANOE,6,FED_20200205c_3T2,28,165,,
SPROD,1414454789.jpg,61,1,7,0,CHEFS ARE IN THE KITCHEN,6,FED_20200205c_3T2,29,172,,
SPROD,5194023863.jpg,28,1,7,0,A GILR IS HOLDING AN APPLE,6,FED_20200205c_3T2,30,179,,
EVSEM,5220880759.jpg,16,1,7,0,1,6,FED_20200205c_3T2,31,188,,
EVSEM,5840187633.jpg,35,1,7,0,1,6,FED_20200205c_3T2,32,191,,
EVSEM,4050265867.jpg,18,1,7,0,1,6,FED_20200205c_3T2,33,194,,
EVSEM,5543900069.jpg,40,1,7,0,1,6,FED_20200205c_3T2,34,197,,
WPROD,swimming_pool_18s-toothbrush_08s-snail_01b-fence_18s.jpg,53,1,7,0,SWIMMING POOL TOOTHBRUSH SNAIL FENCE,6,FED_20200205c_3T2,35,202,,
WPROD,cyprus-4026880_960_720-bird_12s-sponge_11s.jpg,43,1,7,0,CLIFF BIRD SPONGE,6,FED_20200205c_3T2,36,209,,
WPROD,violin_12n-iron_04s-newspapers-1412940_960_720-hand_04s.jpg,39,1,7,0,VIOLIN IRONN NEWSPAPER HAND,6,FED_20200205c_3T2,37,216,,
WPROD,castle-2462133_960_720-paintbrush_10s-strawberry_04n.jpg,13,1,7,0,CASTLE BRUSH STRAWBERRY,6,FED_20200205c_3T2,38,223,,
SCOMP,A WOMAN IS PLAYING THE HARP,97,1,7,0,0,6,FED_20200205c_3T2,39,232,,
SCOMP,A GROUP OF PEOPLE ARE PLAYING POKER,66,1,7,0,0,6,FED_20200205c_3T2,40,235,,
SCOMP,A MAN IS PLAYING POOL,83,1,7,0,0,6,FED_20200205c_3T2,41,238,,
SCOMP,A MAN IS PUSHING A COUCH DOWN A SIDEWALK,86,1,7,0,0,6,FED_20200205c_3T2,42,241,,
WCOMP,BEACH     ARM     ROCK     RAZOR,72,1,7,0,0,6,FED_20200205c_3T2,43,246,,
WCOMP,SHOE     TELESCOPE     NOODLE     SKATEBOARD,100,1,7,0,0,6,FED_20200205c_3T2,44,249,,
WCOMP,GUITAR     HOUSE     DISHES,107,1,7,0,0,6,FED_20200205c_3T2,45,252,,
WCOMP,CARDS     VACUUM     SHOPPING CART,66,1,7,0,0,6,FED_20200205c_3T2,46,255,,
NPROD,GNANT    THOULE    PHRUICHE    SPLOAT,27,1,7,0,GNANT THOULE PHRUICHE SPLOAT,6,FED_20200205c_3T2,47,260,,
NPROD,GLETCH    SNOLF    SWIRR    SNEBE,11,1,7,0,SLETCH SNOLF SWIRR SNEBE,6,FED_20200205c_3T2,48,267,,
NPROD,SPREUTH    PHLAISE    SWIRGE    SHROD,20,1,7,0,SPREUTH PHLAISE SWIRGE SHROD,6,FED_20200205c_3T2,49,274,,
NPROD,BLORCE    STROFF    THREPE    THORGE,63,1,7,0,BLORCE STROFF THREPE THORGE,6,FED_20200205c_3T2,50,281,,
FIX,+,0,1,7,0,0,6,FED_20200205c_3T2,51,288,,
FIX,+,0,1,10,0,0,3,FED_20200205c_3T2,1,0,,
WPROD,razor_03s-plant_09s-hair_04s.jpg,48,1,10,0,RAZOR PLANT HAIR,3,FED_20200205c_3T2,2,14,,
WPROD,shopping_cart_07s-piano_11n-crayon_17s.jpg,41,1,10,0,SHOPPING CART PIANO CARYONS,3,FED_20200205c_3T2,3,21,,
WPROD,sidewalk-3999780_960_720-shirt_02s-ladder_01b.jpg,17,1,10,0,SIDEWALK SHIRT LADDER,3,FED_20200205c_3T2,4,28,,
WPROD,canoe_12s-train_set_07s-dog_01b.jpg,18,1,10,0,BOAT TRAIN DOG,3,FED_20200205c_3T2,5,35,,
EVSEM,4705826062.jpg,49,1,10,0,1,3,FED_20200205c_3T2,6,44,,
EVSEM,4387675829.jpg,14,1,10,0,2,3,FED_20200205c_3T2,7,47,,
EVSEM,4696829163.jpg,54,1,10,0,1,3,FED_20200205c_3T2,8,50,,
EVSEM,126594141.jpg,26,1,10,0,2,3,FED_20200205c_3T2,9,53,,
SPROD,6721214117.jpg,41,1,10,0,A MAN IS BOWLING,3,FED_20200205c_3T2,10,58,,
SPROD,4705826062.jpg,49,1,10,0,A MAN IS EATING AN ICE CREAM CONE,3,FED_20200205c_3T2,11,65,,
SPROD,3672940355.jpg,12,1,10,0,A GIRL IS KICKING A BALL,3,FED_20200205c_3T2,12,72,,
SPROD,126594141.jpg,26,1,10,0,A N THLETE IS TYPING HER SHOES,3,FED_20200205c_3T2,13,79,,
NPROD,GNIRP    SPLOC    SCRINCH    SWELM,36,1,10,0,GNIRP SPLOC SCRINCH SWELM,3,FED_20200205c_3T2,14,88,,
NPROD,PHLOOGE    SMU    GWOAM    TROOCH,10,1,10,0,PHLOOGE SMU GWOAM GTROOCH,3,FED_20200205c_3T2,15,95,,
NPROD,TROLF    FLUINT    PLYBE    SPRUITE,9,1,10,0,TROLF FLUINT PLYBE SPRUITE,3,FED_20200205c_3T2,16,102,,
NPROD,PHLIN    STRIDGE    SKUS    DWIB,51,1,10,0,PHLIN STRIDGE SKUS DWIB,3,FED_20200205c_3T2,17,109,,
WCOMP,WINDOW     SHOWER     CHALKBOARD,104,1,10,0,0,3,FED_20200205c_3T2,18,118,,
WCOMP,LIPSTICK     FLUTE     CASTLE     BALL,93,1,10,0,0,3,FED_20200205c_3T2,19,121,,
WCOMP,CHAIR     SKIS,118,1,10,0,0,3,FED_20200205c_3T2,20,124,,
WCOMP,HULA HOOP     HOUSE PLANT     SPONGE     MAP,124,1,10,0,0,3,FED_20200205c_3T2,21,127,,
SCOMP,A BOY IS HOLDING A BIRD IN HIS HANDS,120,1,10,0,0,3,FED_20200205c_3T2,22,132,,
SCOMP,A LITTLE BOY IS POINTING AT SOMETHING,99,1,10,0,0,3,FED_20200205c_3T2,23,135,,
SCOMP,A MAN IS IRONING A SHIRT,87,1,10,0,0,3,FED_20200205c_3T2,24,138,,
SCOMP,A MAN IS VACUUMING,92,1,10,0,0,3,FED_20200205c_3T2,25,141,,
FIX,+,0,1,10,0,0,3,FED_20200205c_3T2,26,144,,
SCOMP,TWO MEN ARE PLAYING CHECKERS,118,1,10,0,0,3,FED_20200205c_3T2,27,158,,
SCOMP,A CHOIR IS SINGING,102,1,10,0,0,3,FED_20200205c_3T2,28,161,,
SCOMP,A WOMAN IS TAKING A PICTURE OF A PLANT,93,1,10,0,0,3,FED_20200205c_3T2,29,164,,
SCOMP,A LITTLE BOY IS HOLDING TWO LARGE CUCUMBERS,77,1,10,0,0,3,FED_20200205c_3T2,30,167,,
WCOMP,PIPE     CANOE,120,1,10,0,0,3,FED_20200205c_3T2,31,172,,
WCOMP,WATER BOTTLE     IRON     CARD     HAND,65,1,10,0,0,3,FED_20200205c_3T2,32,175,,
WCOMP,BLOWDRYER     LADDER     BABY,112,1,10,0,0,3,FED_20200205c_3T2,33,178,,
WCOMP,HOLE     MAGNIFYING GLASS,75,1,10,0,0,3,FED_20200205c_3T2,34,181,,
NPROD,THROOGE    TWIRTH    PLARSH    GWECK,14,1,10,0,THROOGE TWIRTH PLARSH GWECK,3,FED_20200205c_3T2,35,186,,
NPROD,PLIG    SWEF    BLEANT    DWOSS,21,1,10,0,PLUG SWEF BLEANT DWOSS,3,FED_20200205c_3T2,36,193,,
NPROD,BLOLT    SLOAL    SNEAF    TWORCE,34,1,10,0,BLOLT SLOAL SNEAF TWORCE,3,FED_20200205c_3T2,37,200,,
NPROD,KILCH    PHROOSE    WHALSE    THRARCE,1,1,10,0,KILCH PHROOSE WAHLSE THRARCE,3,FED_20200205c_3T2,38,207,,
SPROD,5241718422.jpg,19,1,10,0,A MAN IS RUNNIGN ON A TREADMILL,3,FED_20200205c_3T2,39,216,,
SPROD,4621100791.jpg,5,1,10,0,A MAN IS NAPPING ON A BENCH OUTSIDE,3,FED_20200205c_3T2,40,223,,
SPROD,6845394024.jpg,7,1,10,0,A BOY IS BRUSHING HIS TEETH,3,FED_20200205c_3T2,41,230,,
SPROD,4696829163.jpg,54,1,10,0,A BOY CAUGHT A FISH,3,FED_20200205c_3T2,42,237,,
EVSEM,3672940355.jpg,12,1,10,0,2,3,FED_20200205c_3T2,43,246,,
EVSEM,4263999253.jpg,56,1,10,0,2,3,FED_20200205c_3T2,44,249,,
EVSEM,5534793306.jpg,48,1,10,0,2,3,FED_20200205c_3T2,45,252,,
EVSEM,4704668708.jpg,15,1,10,0,1,3,FED_20200205c_3T2,46,255,,
WPROD,ocean-918999_960_720-train_10n-railing_05s.jpg,31,1,10,0,WAVES TRAIN GATE,3,FED_20200205c_3T2,47,260,,
WPROD,puppy_01b-chalkboard_08s-axe_12n.jpg,6,1,10,0,DOG CAHLKBOARD AXE,3,FED_20200205c_3T2,48,267,,
WPROD,paintbrush_10s-shower_13n-pool_table_03s.jpg,1,1,10,0,BRUSH SHOWER POOL TABLE,3,FED_20200205c_3T2,49,274,,
WPROD,lawnmower_07s-cucumber_07s.jpg,29,1,10,0,LAWMMOWEVR CUCUMEBER,3,FED_20200205c_3T2,50,281,,
FIX,+,0,1,10,0,0,3,FED_20200205c_3T2,51,288,,
FIX,+,0,1,8,0,0,5,FED_20200205c_3T2,1,0,,
SPROD,4618092593.jpg,37,1,8,0,MEN ARE SHAVING,5,FED_20200205c_3T2,2,14,,
SPROD,807129.jpg,47,1,8,0,A MAN IS PLAYING A FLUTE,5,FED_20200205c_3T2,3,21,,
SPROD,4688958106.jpg,8,1,8,0,SURGEONS ARE UNDERGOEING SURGERY,5,FED_20200205c_3T2,4,28,,
SPROD,6939434967.jpg,55,1,8,0,GIRLS ARE PLAYING JUMPROPE,5,FED_20200205c_3T2,5,35,,
NPROD,SPRASH    SPROAT    STREVE    BLAUB,37,1,8,0,SPRASH SPROAT STREVE BLUAB,5,FED_20200205c_3T2,6,44,,
NPROD,WHOOB    GLURE    SHRUTCH    SHREAL,5,1,8,0,WHOOB GLURE SHRUTCH SHREAL,5,FED_20200205c_3T2,7,51,,
NPROD,SPLYBE    RHUNGE    VIFF    SPLIEVE,57,1,8,0,SPLYBGE HUGNGE VIFF SPLIEVE,5,FED_20200205c_3T2,8,58,,
NPROD,SMISE    SPLEGG    SCROUN    GNOLT,29,1,8,0,SMISE SPLEGG SCROUN GNOLT,5,FED_20200205c_3T2,9,65,,
WCOMP,DISHRACK     HULA HOOP     SNOW     NEWSPAPER,90,1,8,0,0,5,FED_20200205c_3T2,10,74,,
WCOMP,SWING SET     HULA HOOP     SHOVEL     HAND,119,1,8,0,0,5,FED_20200205c_3T2,11,77,,
WCOMP,SNOW     TOOTH,96,1,8,0,0,5,FED_20200205c_3T2,12,80,,
WCOMP,TRAIN     JUGGLING BALLS,121,1,8,0,0,5,FED_20200205c_3T2,13,83,,
SCOMP,A MAN IS JUGGLING BALLS,91,1,8,0,0,5,FED_20200205c_3T2,14,88,,
SCOMP,A WOMAN IS WASHING THE DISHES,121,1,8,0,0,5,FED_20200205c_3T2,15,91,,
SCOMP,A GROUP OF PEOPLE ARE HIKING UP A MOUNTAIN,100,1,8,0,0,5,FED_20200205c_3T2,16,94,,
SCOMP,A LITTLE GIRL IS JUMPING INTO A POOL,122,1,8,0,0,5,FED_20200205c_3T2,17,97,,
WPROD,hole_09s-scissors_02s-noodle_12s.jpg,62,1,8,0,HOLE SCISSORS SPAGHETTI,5,FED_20200205c_3T2,18,102,,
WPROD,lawnmower_07s-sponge_11s.jpg,19,1,8,0,LAWNMOWER SPONGE,5,FED_20200205c_3T2,19,109,,
WPROD,bowl_08s-pipe1_12s-flute_11s.jpg,20,1,8,0,BOWL PIPE FLUTE,5,FED_20200205c_3T2,20,116,,
WPROD,skateboard_07s-rock_09s-strawberry_04n.jpg,45,1,8,0,SKATEBOARD ROCKS STRAWBERRY,5,FED_20200205c_3T2,21,123,,
EVSEM,807129.jpg,47,1,8,0,2,5,FED_20200205c_3T2,22,132,,
EVSEM,7188003.jpg,51,1,8,0,2,5,FED_20200205c_3T2,23,135,,
EVSEM,6681702227.jpg,33,1,8,0,1,5,FED_20200205c_3T2,24,138,,
EVSEM,5669914204.jpg,13,1,8,0,2,5,FED_20200205c_3T2,25,141,,
FIX,+,0,1,8,0,0,5,FED_20200205c_3T2,26,144,,
EVSEM,4855357158.jpg,23,1,8,0,2,5,FED_20200205c_3T2,27,158,,
EVSEM,325742196.jpg,4,1,8,0,1,5,FED_20200205c_3T2,28,161,,
EVSEM,41999070.jpg,46,1,8,0,2,5,FED_20200205c_3T2,29,164,,
EVSEM,4618092593.jpg,37,1,8,0,1,5,FED_20200205c_3T2,30,167,,
WPROD,shower_13n-matterhorn-425134_960_720-pillow_13n.jpg,50,1,8,0,SHOWER MOUNTAIN PILLOW,5,FED_20200205c_3T2,31,172,,
WPROD,suitcase_01b-iron_04s-trampoline_14s.jpg,54,1,8,0,SWUITCASE IRON TRAMPOLINE,5,FED_20200205c_3T2,32,179,,
WPROD,crayon_17s-hurdle-812853_960_720-shopping-874974_960_720.jpg,30,1,8,0,CRAYONS HURDL UMBRELLA SHOPPING,5,FED_20200205c_3T2,33,186,,
WPROD,bubble_01b-arm_07s.jpg,52,1,8,0,BUBBLES ARM,5,FED_20200205c_3T2,34,193,,
SCOMP,A MAN IS MEDITATING IN A PARK,80,1,8,0,0,5,FED_20200205c_3T2,35,202,,
SCOMP,TWO GIRLS ARE ARM-WRESTLING,117,1,8,0,0,5,FED_20200205c_3T2,36,205,,
SCOMP,A WOMAN IS PAINTING HER NAILS,95,1,8,0,0,5,FED_20200205c_3T2,37,208,,
SCOMP,A WOMAN IS HOLDING A PUPPY,79,1,8,0,0,5,FED_20200205c_3T2,38,211,,
WCOMP,JUGGLING BALLS     WAVE,91,1,8,0,0,5,FED_20200205c_3T2,39,216,,
WCOMP,DANDELION     BOOK     SNAIL     GIFT,88,1,8,0,0,5,FED_20200205c_3T2,40,219,,
WCOMP,NEWSPAPER     WINDOW,115,1,8,0,0,5,FED_20200205c_3T2,41,222,,
WCOMP,BUBBLE     HAND     CANOE,83,1,8,0,0,5,FED_20200205c_3T2,42,225,,
NPROD,DRAUTCH    BLOURSE    SHRAMN    RHONK,2,1,8,0,DRAUCH BLOURSE SHRAMN RHONK,5,FED_20200205c_3T2,43,230,,
NPROD,SWOILE    PRESH    DWESH    SKABE,35,1,8,0,SWOILE PRESH SWESH SKABE,5,FED_20200205c_3T2,44,237,,
NPROD,PRAUCE    SKOURGE    ZORCH    DWOAL,12,1,8,0,PRAUCE SKOURGE ZORCH DWOAL,5,FED_20200205c_3T2,45,244,,
NPROD,FRUZZ    PHREEP    SHRY    SPLASS,6,1,8,0,FRUZZ PHREEP SHRY SPALSS,5,FED_20200205c_3T2,46,251,,
SPROD,6225280494.jpg,9,1,8,0,A MAN IS JUMPING OVER A HURDLE,5,FED_20200205c_3T2,47,260,,
SPROD,6237339784.jpg,30,1,8,0,A BOY IS ON A TREE,5,FED_20200205c_3T2,48,267,,
SPROD,3819214047.jpg,59,1,8,0,A MAN IS ON A SKATEBOARD,5,FED_20200205c_3T2,49,274,,
SPROD,4121133646.jpg,45,1,8,0,A BOY IS EXAMINING A ROCK,5,FED_20200205c_3T2,50,281,,
FIX,+,0,1,8,0,0,5,FED_20200205c_3T2,51,288,,
FIX,+,0,2,9,0,0,3,FED_20191120d_3T2,1,0,,
EVSEM,5194027799.jpg,79,2,9,0,2,3,FED_20191120d_3T2,2,14,,
EVSEM,4548039526.jpg,69,2,9,0,2,3,FED_20191120d_3T2,3,17,,
EVSEM,6552971469.jpg,102,2,9,0,1,3,FED_20191120d_3T2,4,20,,
EVSEM,2763354860.jpg,127,2,9,0,2,3,FED_20191120d_3T2,5,23,,
SPROD,3660826540.jpg,99,2,9,0,098ht8ng,3,FED_20191120d_3T2,6,28,,
SPROD,4390269250.jpg,104,2,9,0,eating,3,FED_20191120d_3T2,7,35,,
SPROD,2047030603.jpg,82,2,9,0,shopping for food,3,FED_20191120d_3T2,8,42,,
SPROD,4555514125.jpg,86,2,9,0,pushing a couch,3,FED_20191120d_3T2,9,49,,
NPROD,SLEZ    TWAUL    GWUG    PHRIEF,61,2,9,0,slez 5taqul guf pheiwf,3,FED_20191120d_3T2,10,58,,
NPROD,DRAUTCH    BLOURSE    SHRAMN    RHONK,2,2,9,0,seautch blourse shriamn rhion,3,FED_20191120d_3T2,11,65,,
NPROD,BLUIN    STRALF    TWUM    THRULCH,38,2,9,0,bluin sreafl twum,3,FED_20191120d_3T2,12,72,,
NPROD,SPLAUGE    SCRANK    PLEETH    DRYS,23,2,9,0,slauge scrank pletth drys ,3,FED_20191120d_3T2,13,79,,
WCOMP,WOOD     TOOTH     DANDELION,33,2,9,0,0,3,FED_20191120d_3T2,14,88,,
WCOMP,DOG     COLUMN     WOOD     HAIR,34,2,9,0,0,3,FED_20191120d_3T2,15,91,,
WCOMP,COUCH     BOWL     SWIMMING POOL     SWING SET,46,2,9,0,0,3,FED_20191120d_3T2,16,94,,
WCOMP,BIRD     APPLE     SKATEBOARD,23,2,9,0,0,3,FED_20191120d_3T2,17,97,,
SCOMP,A MAN IS ROCK CLIMBING,62,2,9,0,0,3,FED_20191120d_3T2,18,102,,
SCOMP,A BABY IS CRAWLING ON THE FLOOR,10,2,9,0,0,3,FED_20191120d_3T2,19,105,,
SCOMP,A YOUNG GIRL IS PETTING A DEER,3,2,9,0,0,3,FED_20191120d_3T2,20,108,,
SCOMP,A GIRL IS PLAYING WITH A TOY TRAIN,14,2,9,0,0,3,FED_20191120d_3T2,21,111,,
WPROD,magnifying_glass_05s-grass-220465_960_720.jpg,74,2,9,0,pan lawn,3,FED_20191120d_3T2,22,116,,
WPROD,flower_19s-train_10n.jpg,99,2,9,0,flower taiun,3,FED_20191120d_3T2,23,123,,
WPROD,bubble_01b-hand_04s-canoe_12s.jpg,83,2,9,0,buubble hand canoe,3,FED_20191120d_3T2,24,130,,
WPROD,chalkboard_08s-doll_10s.jpg,102,2,9,0,chalk bioard dolls ,3,FED_20191120d_3T2,25,137,,
FIX,+,0,2,9,0,0,3,FED_20191120d_3T2,26,144,,
WPROD,snow_04s-cyprus-4026880_960_720-strawberry_04n.jpg,81,2,9,0,snow ocean cliff strawverry,3,FED_20191120d_3T2,27,158,,
WPROD,boot_13s-checkers_04s-telescope_03n.jpg,85,2,9,0,sho0es chess telescope,3,FED_20191120d_3T2,28,165,,
WPROD,couch_18n-fish_09s.jpg,109,2,9,0,co9ich fish,3,FED_20191120d_3T2,29,172,,
WPROD,book_08s-wood_05s-ball_05s-saxophone_09s.jpg,94,2,9,0,book wood balloonn trumpet,3,FED_20191120d_3T2,30,179,,
SCOMP,A BOY IS LOOKING THROUGH A TELESCOPE,13,2,9,0,0,3,FED_20191120d_3T2,31,188,,
SCOMP,A LITTLE GIRL IS BLOWING BUBBLES,20,2,9,0,0,3,FED_20191120d_3T2,32,191,,
SCOMP,A MAN IS LOOKING THROUGH A MICROSCOPE,58,2,9,0,0,3,FED_20191120d_3T2,33,194,,
SCOMP,THREE GIRLS ARE PLAYING JUMP ROPE,55,2,9,0,0,3,FED_20191120d_3T2,34,197,,
WCOMP,VIOLIN     IRON     NEWSPAPER     HAND,39,2,9,0,0,3,FED_20191120d_3T2,35,202,,
WCOMP,BALL     TRAMPOLINE     PILLOW     VIOLIN,37,2,9,0,0,3,FED_20191120d_3T2,36,205,,
WCOMP,HOLE     DEER     SWIMMING POOL,9,2,9,0,0,3,FED_20191120d_3T2,37,208,,
WCOMP,SAXOPHONE     COUCH     JUMPROPE     LAWN,4,2,9,0,0,3,FED_20191120d_3T2,38,211,,
NPROD,STRUTCH    SPRETE    SPREACE    SLEFF,59,2,9,0,str7cgt sorete soreace sleff,3,FED_20191120d_3T2,39,216,,
NPROD,PLISC    SNULT    THUTCH    GWERF,43,2,9,0,plisc snult thutch fgwe,3,FED_20191120d_3T2,40,223,,
NPROD,WHOOB    GLURE    SHRUTCH    SHREAL,5,2,9,0,whoob flugre sutch shreal,3,FED_20191120d_3T2,41,230,,
NPROD,SMON    SPROE    PHLISH    SCROAT,8,2,9,0,smon sproe phlish scroat,3,FED_20191120d_3T2,42,237,,
SPROD,41105465.jpg,80,2,9,0,meditation,3,FED_20191120d_3T2,43,246,,
SPROD,3652094744.jpg,65,2,9,0,watering tree,3,FED_20191120d_3T2,44,253,,
SPROD,8189395281.jpg,111,2,9,0,rollerblading,3,FED_20191120d_3T2,45,260,,
SPROD,5505219003.jpg,128,2,9,0,writing on board,3,FED_20191120d_3T2,46,267,,
EVSEM,8088804992.jpg,115,2,9,0,2,3,FED_20191120d_3T2,47,276,,
EVSEM,4986581949.jpg,81,2,9,0,1,3,FED_20191120d_3T2,48,279,,
EVSEM,4555514125.jpg,86,2,9,0,2,3,FED_20191120d_3T2,49,282,,
EVSEM,3549408779.jpg,109,2,9,0,2,3,FED_20191120d_3T2,50,285,,
FIX,+,0,2,9,0,0,3,FED_20191120d_3T2,51,288,,
FIX,+,0,1,1,0,0,6,FED_20200205b_3T2,1,0,,
SPROD,6915574150.jpg,6,1,1,0,GJRK BILFINGH YIIYHBTUDH,6,FED_20200205b_3T2,2,14,,
SPROD,5220880759.jpg,16,1,1,0,"M,SN IN YTHR DHOERT",6,FED_20200205b_3T2,3,21,,
SPROD,35268263.jpg,60,1,1,0,WOMAN AT TABLE SEWING,6,FED_20200205b_3T2,4,28,,
SPROD,6303184938.jpg,58,1,1,0,MAN LOKING IN MICEISCIOE\,6,FED_20200205b_3T2,5,35,,
EVSEM,6110845331.jpg,24,1,1,0,0,6,FED_20200205b_3T2,6,44,,
EVSEM,6237339784.jpg,30,1,1,0,0,6,FED_20200205b_3T2,7,47,,
EVSEM,5194023863.jpg,28,1,1,0,0,6,FED_20200205b_3T2,8,50,,
EVSEM,5584269779.jpg,57,1,1,0,0,6,FED_20200205b_3T2,9,53,,
WPROD,cocktail_01b-doll_10s-rollerblade_07s.jpg,10,1,1,0,WJNERGLSDD FILLD TILLRTBLSFRD,6,FED_20200205b_3T2,10,58,,
WPROD,hand_08s-fruit_05s-balls-272409_960_720-railing_05s.jpg,5,1,1,0,NSNFD GTUIY YI,6,FED_20200205b_3T2,11,65,,
WPROD,ocean-918999_960_720-train_10n-railing_05s.jpg,31,1,1,0,WAGVE TRAIN GRNVE,6,FED_20200205b_3T2,12,72,,
WPROD,sidewalk-3999780_960_720-shirt_02s-ladder_01b.jpg,17,1,1,0,SRTEET SHRT LADDER,6,FED_20200205b_3T2,13,79,,
SCOMP,TWO BOYS ARE JUMPING ON A TRAMPOLINE,106,1,1,0,0,6,FED_20200205b_3T2,14,88,,
SCOMP,A DOG IS SWIMMING IN A POOL,109,1,1,0,0,6,FED_20200205b_3T2,15,91,,
SCOMP,A MAN IS PUSHING A COUCH DOWN A SIDEWALK,86,1,1,0,0,6,FED_20200205b_3T2,16,94,,
SCOMP,A YOUNG CHILD IS EATING AN APPLE,108,1,1,0,0,6,FED_20200205b_3T2,17,97,,
WCOMP,WATER BOTTLE     IRON     CARD     HAND,65,1,1,0,0,6,FED_20200205b_3T2,18,102,,
WCOMP,CHAIR     SKIS,118,1,1,0,0,6,FED_20200205b_3T2,19,105,,
WCOMP,BLOWDRYER     DISHES,105,1,1,0,0,6,FED_20200205b_3T2,20,108,,
WCOMP,BOOT     CHECKERS     TELESCOPE,85,1,1,0,0,6,FED_20200205b_3T2,21,111,,
